%time,field.header.seq,field.header.stamp,field.header.frame_id,field.unique_id,field.steer_angle,field.kph,field.wheel_speed,field.engine_rpm,field.gear_location,field.drivingMode,field.brake_pedal,field.accel_pedal,field.left_signal,field.right_signal,field.is_aeb,field.is_estop,field.is_emergency,field.cmd_vel
1744960599002853023,508839,0,,1,0.0,18.0,80.0,1758.4,4,1,1,0,0,0,0,0,0,-1
1744960599022824117,508840,0,,1,0.0,18.0,80.0,1760.4,4,1,1,0,0,0,0,0,0,-1
1744960599043212392,508841,0,,1,0.0,18.0,80.0,1763.6,4,1,1,0,0,0,0,0,0,-1
1744960599062848403,508842,0,,1,0.0,18.0,80.0,1757.2,4,1,1,0,0,0,0,0,0,-1
1744960599082799768,508843,0,,1,0.0,18.0,80.0,1766.0,4,1,1,0,0,0,0,0,0,-1
1744960599102791901,508844,0,,1,0.0,18.0,80.0,1778.8,4,1,1,0,0,0,0,0,0,-1
1744960599122820631,508845,0,,1,0.0,18.0,80.0,1771.6,4,1,1,0,0,0,0,0,0,-1
1744960599142882049,508846,0,,1,0.0,18.0,80.0,1775.6,4,1,1,0,0,0,0,0,0,-1
1744960599162858403,508847,0,,1,0.0,18.0,80.0,1780.4,4,1,1,0,0,0,0,0,0,-1
1744960599182826952,508848,0,,1,0.0,18.0,80.0,1780.0,4,1,1,0,0,0,0,0,0,-1
1744960599202849288,508849,0,,1,0.0,18.0,80.0,1782.8,4,1,1,0,0,0,0,0,0,-1
1744960599222863107,508850,0,,1,0.0,18.0,80.0,1789.6,4,1,1,0,0,0,0,0,0,-1
1744960599242988944,508851,0,,1,0.0,18.0,80.0,1789.2,4,1,1,0,0,0,0,0,0,-1
1744960599262928711,508852,0,,1,0.0,18.0,80.0,1792.4,4,1,1,0,0,0,0,0,0,-1
1744960599282926691,508853,0,,1,0.0,18.0,80.0,1796.0,4,1,1,0,0,0,0,0,0,-1
1744960599302925514,508854,0,,1,0.0,18.0,80.0,1793.2,4,1,1,0,0,0,0,0,0,-1
1744960599322931149,508855,0,,1,0.0,18.0,80.0,1793.6,4,1,1,0,0,0,0,0,0,-1
1744960599342862644,508856,0,,1,0.0,18.0,80.0,1796.4,4,1,1,0,0,0,0,0,0,-1
1744960599362860389,508857,0,,1,0.0,18.0,80.0,1808.4,4,1,1,0,0,0,0,0,0,-1
1744960599383476480,508858,0,,1,0.0,18.0,80.0,1798.8,4,1,1,0,0,0,0,0,0,-1
1744960599402796783,508859,0,,1,0.0,18.0,80.0,1804.4,4,1,1,0,0,0,0,0,0,-1
1744960599422869241,508860,0,,1,0.0,18.0,80.0,1811.6,4,1,1,0,0,0,0,0,0,-1
1744960599442887913,508861,0,,1,0.0,18.0,80.0,1808.0,4,1,1,0,0,0,0,0,0,-1
1744960599462832566,508862,0,,1,0.0,18.0,80.0,1811.6,4,1,1,0,0,0,0,0,0,-1
1744960599482851319,508863,0,,1,0.0,18.0,80.0,1821.2,4,1,1,0,0,0,0,0,0,-1
1744960599502879577,508864,0,,1,0.0,18.0,80.0,1825.2,4,1,1,0,0,0,0,0,0,-1
1744960599522963009,508865,0,,1,0.0,18.0,80.0,1824.8,4,1,1,0,0,0,0,0,0,-1
1744960599542841738,508866,0,,1,0.0,18.0,80.0,1824.8,4,1,1,0,0,0,0,0,0,-1
1744960599562817417,508867,0,,1,0.0,18.0,80.0,1829.6,4,1,1,0,0,0,0,0,0,-1
1744960599582819888,508868,0,,1,0.0,18.0,80.0,1823.2,4,1,1,0,0,0,0,0,0,-1
1744960599602819807,508869,0,,1,0.0,18.0,80.0,1818.8,4,1,1,0,0,0,0,0,0,-1
1744960599622867047,508870,0,,1,0.0,18.0,80.0,1825.6,4,1,1,0,0,0,0,0,0,-1
1744960599643143555,508871,0,,1,0.0,18.0,80.0,1817.6,4,1,1,0,0,0,0,0,0,-1
1744960599662955272,508872,0,,1,0.0,19.0,80.0,1815.6,4,1,1,0,0,0,0,0,0,-1
1744960599682846700,508873,0,,1,0.0,19.0,80.0,1820.0,4,1,1,0,0,0,0,0,0,-1
1744960599702880197,508874,0,,1,0.0,19.0,80.0,1812.8,4,1,1,0,0,0,0,0,0,-1
1744960599722867820,508875,0,,1,0.0,19.0,80.0,1818.4,4,1,1,0,0,0,0,0,0,-1
1744960599742813483,508876,0,,1,-1.0,19.0,80.0,1824.4,4,1,1,0,0,0,0,0,0,-1
1744960599762958429,508877,0,,1,-1.0,19.0,80.0,1822.4,4,1,1,0,0,0,0,0,0,-1
1744960599782882905,508878,0,,1,-2.0,19.0,80.0,1823.6,4,1,1,0,0,0,0,0,0,-1
1744960599803369011,508879,0,,1,-2.0,19.0,80.0,1829.2,4,1,1,0,0,0,0,0,0,-1
1744960599822868293,508880,0,,1,-2.0,19.0,80.0,1838.4,4,1,1,0,0,0,0,0,0,-1
1744960599842833146,508881,0,,1,-2.0,19.0,80.0,1830.8,4,1,1,0,0,0,0,0,0,-1
1744960599862863631,508882,0,,1,-2.0,19.0,80.0,1837.6,4,1,1,0,0,0,0,0,0,-1
1744960599882922018,508883,0,,1,-2.0,19.0,80.0,1840.8,4,1,1,0,0,0,0,0,0,-1
1744960599902855489,508884,0,,1,-2.0,19.0,80.0,1843.2,4,1,1,0,0,0,0,0,0,-1
1744960599923133394,508885,0,,1,-2.0,19.0,80.0,1846.4,4,1,1,0,0,0,0,0,0,-1
1744960599943117131,508886,0,,1,-2.0,19.0,80.0,1842.0,4,1,1,0,0,0,0,0,0,-1
1744960599962864022,508887,0,,1,-2.0,19.0,80.0,1847.2,4,1,1,0,0,0,0,0,0,-1
1744960599982910813,508888,0,,1,-3.0,19.0,80.0,1847.6,4,1,1,0,0,0,0,0,0,-1
1744960600002918425,508889,0,,1,-3.0,19.0,80.0,1842.8,4,1,1,0,0,0,0,0,0,-1
1744960600023029444,508890,0,,1,-2.0,19.0,80.0,1849.6,4,1,1,0,0,0,0,0,0,-1
1744960600043932853,508891,0,,1,-3.0,19.0,80.0,1848.4,4,1,1,0,0,0,0,0,0,-1
1744960600063042847,508892,0,,1,-2.0,19.0,80.0,1849.2,4,1,1,0,0,0,0,0,0,-1
1744960600082870202,508893,0,,1,-2.0,19.0,80.0,1848.0,4,1,1,0,0,0,0,0,0,-1
1744960600103085646,508894,0,,1,-2.0,19.0,80.0,1848.0,4,1,1,0,0,0,0,0,0,-1
1744960600122889935,508895,0,,1,-3.0,19.0,80.0,1838.8,4,1,1,0,0,0,0,0,0,-1
1744960600144419290,508896,0,,1,-3.0,19.0,80.0,1841.6,4,1,1,0,0,0,0,0,0,-1
1744960600162751323,508897,0,,1,-2.0,19.0,80.0,1842.0,4,1,1,0,0,0,0,0,0,-1
1744960600182837081,508898,0,,1,-3.0,19.0,80.0,1838.4,4,1,1,0,0,0,0,0,0,-1
1744960600203467563,508899,0,,1,-3.0,19.0,80.0,1840.8,4,1,1,0,0,0,0,0,0,-1
1744960600222885905,508900,0,,1,-2.0,19.0,80.0,1840.4,4,1,1,0,0,0,0,0,0,-1
1744960600243036616,508901,0,,1,-2.0,19.0,80.0,1847.6,4,1,1,0,0,0,0,0,0,-1
1744960600262872523,508902,0,,1,-3.0,19.0,80.0,1846.4,4,1,1,0,0,0,0,0,0,-1
1744960600283824185,508903,0,,1,-2.0,19.0,80.0,1848.0,4,1,1,0,0,0,0,0,0,-1
1744960600302862529,508904,0,,1,-2.0,19.0,80.0,1846.8,4,1,1,0,0,0,0,0,0,-1
1744960600322843716,508905,0,,1,-3.0,19.0,80.0,1839.6,4,1,1,0,0,0,0,0,0,-1
1744960600343005242,508906,0,,1,-3.0,19.0,80.0,1849.6,4,1,1,0,0,0,0,0,0,-1
1744960600363236788,508907,0,,1,-2.0,19.0,80.0,1846.8,4,1,1,0,0,0,0,0,0,-1
1744960600382853130,508908,0,,1,-3.0,19.0,80.0,1852.4,4,1,1,0,0,0,0,0,0,-1
1744960600403225973,508909,0,,1,-3.0,19.0,80.0,1844.4,4,1,1,0,0,0,0,0,0,-1
1744960600422881325,508910,0,,1,-2.0,19.0,80.0,1842.4,4,1,1,0,0,0,0,0,0,-1
1744960600442830605,508911,0,,1,-2.0,19.0,80.0,1835.2,4,1,1,0,0,0,0,0,0,-1
1744960600462900804,508912,0,,1,-2.0,19.0,80.0,1837.2,4,1,1,0,0,0,0,0,0,-1
1744960600482836515,508913,0,,1,-2.0,19.0,80.0,1818.8,4,1,1,0,0,0,0,0,0,-1
1744960600502826796,508914,0,,1,-2.0,19.0,80.0,1791.2,4,1,1,0,0,0,0,0,0,-1
1744960600522814486,508915,0,,1,-1.0,19.0,80.0,1775.6,4,1,1,0,0,0,0,0,0,-1
1744960600542928064,508916,0,,1,-1.0,19.0,80.0,1757.6,4,1,1,0,0,0,0,0,0,-1
1744960600562845806,508917,0,,1,-1.0,19.0,80.0,1734.4,4,1,1,0,0,0,0,0,0,-1
1744960600582902345,508918,0,,1,-1.0,19.0,80.0,1697.6,4,1,1,0,0,0,0,0,0,-1
1744960600603216727,508919,0,,1,0.0,19.0,80.0,1658.8,4,1,1,0,0,0,0,0,0,-1
1744960600622864271,508920,0,,1,0.0,19.0,80.0,1635.6,4,1,1,0,0,0,0,0,0,-1
